"text","spam"
"Merhaba Critical Fire,  takımınız Crysis 2 Instant Action 4on4 Playstore Ladder liginden admin Kick Daemon tarafından aşağıdaki sebeple çıkarılmıştır.  Inactivity  Son 70 gündür Ladder'da maç yapmadığınız için kaydınız silindi. Ladder'a tekrar kayıt yaptırdığınız taktirde eski maç bilgileriniz ve puanlarınız geçerli olacaktır.  -- Electronic Sports League http://www.esl.eu  Bu bir otomatik mail'dir, lütfen reply etmenyiniz! Sorularınız için destek formunu kullanınız: http://www.esl.eu/support/",0
"obantr,  Synche, Ortaklık / Dayanışma (Kardeş Oyun Sitesi) konulu bir kişisel görüşmeye cevap yazdı.  Synche yazdı : ============================================================ Sitemizin sahibiyle iletişime geçtim. Yarın en geç 18:00'a kadar geri dönüş yaparım. Benim düşünceme gelince çeşitli sitelerle zaten şuan ortağız. Organizasyon düzenlemek gibi konularda sürekli yardımlaşıyoruz. Oyun ithalat firmalarıyla bağımız var, ESL'de yetki bazında sorumluluklarımız var. Yani kısaca Battlefield oyuncularının topluluk ihtiyacını karşılıyoruz. Asıl yetkili isim onay verirse ben seve seve yardımcı olurum bu konuda. Ayrıca sitenizin adresini yazarsanız sevinirim. ============================================================  LÜTFEN BU E-POSTAYI DİREK YANITLAMAYIN!  Bu özel mesajı aşağıdaki bağlantıyı takip ederek yanıtlayabilirsiniz:  http://www.battlefieldturkiye.com/index.php?app=members&module=messaging&section=view&do=findMessage&topicID=79&msgID=__firstUnread__",0
"[SERVIS DETAYLARI] HOST=94.73.131.64 PORT=0 - PING SON KONTROL=30.03.2012 12:25:41 DURUM=0",0
"recep tarafından cevaplandı [ 31.03.2012 08:42:46 ]  Merhaba,     Sunucunuz yeniden başlatılmıştır. Erişimlerinizi tekrar kontrol etmenizi rica ederiz.  İyi çalışmalar Recep O. Çizgi Telekomünikasyon +90 212 2131213 --------------------------------------------------------------  Gönderdiğiniz mesaj    [31.03.2012 08:24:32]  Sunucuya reset atılmasını yeniden başlatılmasını istiyorum. --------------------------------------------------------------",0
"onur tarafından cevaplandı [ 31.03.2012 11:44:58 ]  Merhaba,  Sunucunuza erişim bulunmaktadır. Tekrar denemenizi rica ederiz.  İyi çalışmalar Onur I. Çizgi Telekomünikasyon +90 212 2131213 --------------------------------------------------------------  Gönderdiğiniz mesaj    [31.03.2012 11:05:58]  Sunucu uzaktan erişime kapalı hatası alıyorum. Bana gönderdiğiniz bilgilerle sunucuma erişemiyorum.  --------------------------------------------------------------",0
"gulnar tarafından cevaplandı [ 31.03.2012 12:40:07 ]  Merhaba Hakan Bey,  İlettiğiniz bilgiler ile sunucu erişiminiz sağlanmaktadır. Lütfen girişlerinizi yeniden test ediniz.  İyi çalışmalar Gülnar B. Çizgi Telekomünikasyon +90 212 2131213 --------------------------------------------------------------  Gönderdiğiniz mesaj    [31.03.2012 12:35:43]  Erişim bilgilerimle sunucuya erişemiyorum bana gelen mailde  IP:94.73.131.66 kullanıcı adı : administrator şifre : Zaaz1357  sunucuya ulaşılamıyor hatası alıyorum. --------------------------------------------------------------",0
"gulnar tarafından cevaplandı [ 31.03.2012 19:38:43 ]  Merhaba,  Yeniden test etmenizi rica ederiz.  İyi çalışmalar Gülnar B. Çizgi Telekomünikasyon +90 212 2131213 --------------------------------------------------------------  Gönderdiğiniz mesaj    [31.03.2012 18:24:33]  Gülnar hanım ben bu bilgilerle girmeyi tekrar denedim ama sunucuma bağlanamıyorum. Daha önceden bu sorun yoktu. Sorun hala düzelmedi. --------------------------------------------------------------",0
"Önemli Not : Mission Impossible indirdikten sonra kalsın yollasın.. Diğerlerini hiç gönderme ok.",0
"Üyeliklerimiz Açıldı - HD - Bugun, 16:58  Paylaşımı, Kaliteyi, Dostluğu Ilke Edinen LeechTurk, Paylaşım Adına, Dostluk Adına Kapılarını Açıyor.  Siz değerli üyelerimiz, arkadaşlarınızı haberdar ederseniz onları da aramızda görmekten mutluluk duyarız.  Dip Not : Tedbir Amaçlı 2. Bir Hesap Alımı Kesinlikle yasaktır.  LeechTurk Yönetimi",0
"Hakan ellerinden öper. :)",0
"Hakan Pazartesi bekliyorum yarın sakın getirme..     + indirdikten sonra göndermeyi unutma :D",0
"Programlama Ödevi Hakkında - Zafer Şen   Windows Posta'dan gönderildi Merhaba hakan programlama ödevini beceremedim bana yollar mısın?  Baklava gibi bişi yapcaktık galiba.",0
"Merhaba hakan şu programlama ödevini yapamadım bana gönderirmisin?",0
"Hakan çok saol.",0
"Hakan matematik notlarından sadece logaritma mı var ? Başka konularda vardı sanki hocanın kitabından fotokopi çekilmesi gereken?",0
"Hakan matematikten sadece logaritmamı var? Diğer notları nereden bulabiliriz. 1. Öğretimlerden mi alsak? Eğer tanıdığın arkdaşın varsa alabilir misin?",0
"kardeşim notlar için teşekkür ederim .",0
"En alttaki bizim tarihler birde uzaktan eğitimler 18 Ocakta, güzel sanatlar ödevini de 18 ocakta getireceğiz güzel sanatlar ödevinin de resmini gönderiyorum. İyi çalışmalar...  (Eğer resimlerde veri kaybı olursa .rar dosyasını indir. Ekte 3 dosya mevcuttur.)",0
"En alttaki bizim tarihler.",0
"Ya kapatın su grubu ya yeter   Bu e-posta, Turkcell BlackBerry ile gönderilmiştir.",0
"Siparişiniz için teşekkür ederiz, özür dileriz, ancak siparişiniz askıya alındı, yukarıdaki öğeler durduruldu. Lütfen en erken rahatsızlığınız için 1800-777-7172 numaralı telefonu arayın Teşekkürler İyi günler Barbara Higdon İnternet Müşteri Hizmetleri Teknik 2855 Centennial Avenue Radcliff, KY 40160-9000 tel: 1800-777-7172 faks: 270.352.0266 web: www.uscav.com Önlem olarak ve Güvenliğiniz için lütfen Kredi Kartı bilgilerini E-posta ile göndermeyin. Güvenli Web sitemize telefon edilebilir, fakslanabilir veya girilebilir.",0
"Sipariş iptal edildi, rahatsızlıktan dolayı özür dileriz. Yetkilendirme tutarı kartınızdan düşecektir. Herhangi bir sorunuz varsa lütfen 1800-777-7172 numaralı telefonu arayın",0
"Merhaba Hakan, Bizim geçen sene matematik dersimize giren suat hocanın tam adı nedir biliyor musun yrd doç suat bişi bişi... olması lazım biliyor musun acaba?",0
"Sercan Telli adlı kullanıcıdan   Bölge Servis Ltd. şirketinde Account Manager pozisyonunda Türkiye               Hakan Koseokur,  Sizi LinkedIn'deki profesyonel ağıma eklemek istiyorum.  - Sercan Telli          Sercan Telli adlı kişiyi tanıdığınızı onaylayın",0
"Hakan merhaba kardeşim, Bana web editörü çalışma dosyaları ve Ağ sistemleri için hazırladığın sınav sorularını yollarmısın? Selamlar",0
"Hakan http://opensimulator.org/wiki/BSD_License diye birşey varmış, second life diye bir oyun gerçek hayatın simulasyonu belki duymuşsundur. Open Simulator ile kendimize özel gerçek hayatın simulasyonu oyunlar yapabiliriz. C# ve VB.NET ile yazılıyormuş bi bak istersen. Böyle bir oyun yapsak nasıl olur tasarımını falan yapabilir misin tutoriallar var nette beraber böyle şeyler yapabiliriz.",0
"Hakan merhaba, görsel programlama için elimizde hiç not var mi ödev dışında final sınavı olacak mi biliyor musun?",0
"Talat hocanın dersinde finalde nerelere çalışmalıyız dediğimizde bize söyledikleri. İsteyen referans olarak bu ses kaydından çalışabilir notlara...Kayıt içerisinde notlardan nerelerden çıkabileceğini söylemişti...",0
"Hakan Muhasebe notları varmı sende?",0
"Hakan ben aykut. benide eklersin mail yollarken",0
"Hakan meraba bişey sorucaktım sende acaba fazladan c projesi varmı elinde hiç ? Ben henüz yapmadım ve nasıl yapılçağını hatırlamıyorum.",0
"Mehmet Kazgan YKB İstanbul, Bancassurance Başkanı Sizi LinkedIn'deki profesyonel ağıma eklemek istiyorum. - Mehmet Mehmet'i tanıdığınızı doğrulayın Mehmet e-postaları Bağlamak için Davetiye alıyorsunuz. Aboneliği iptal et Bunu neden dahil ettiğimizi öğrenin. © 2014, LinkedIn Corporation. 2029 Stierlin Ct. Mountain View, CA 94043, ABD",0
"Sayın HAKAN KÖSEOKUR,  ÇAĞATAY ÇATAL akademik danışmanınız olarak tayin edilmiştir. Bilgilerinize.",0
"Sayın HAKAN KÖSEOKUR , Aşağıda listenen dersleriniz 18.09.2014 14:54:40 itibariyle danışmanınız tarafından onaylanmıştır. Ders Kodu Ders Adı Şube Kodu Talep Durumu (Yalnızca Ekle-Bırak ve Çekilme Dönemi İçin)  Kredi CSE3013 DISCRETE STRUCTURES CSE3013 - C  6.00000 CSE3021 DIGITAL DESIGN I CSE3021 - B  6.00000 CSE3209 *3 ACADEMIC WRITING (ENGLISH) CSE3209 - A  3.00000 MCB1004 LINEAR ALGEBRA MCB1004 - A  5.00000   Başarılar dileriz...",0
"Merhaba Hakan,  bolum sekreterliğine 97 aldıgın (İstanbul Üniversitesindeki) ingilizce sınavlarının belgesini iletebilir misin?     İyi günler,     Doc. Dr. Cagatay CATAL",0
"ATV Milyoner yarışma kaydı Sayın Hakan Köseokur,  Kaydınız başarıyla alınmıştır. Teşekkürler.",0
"MUTLAKA INDIR proje dosyası ekte.",0
"Sayın HAKAN KÖSEOKUR , Aşağıda listenen dersleriniz 24.10.2014 14:13:11 itibariyle danışmanınız tarafından onaylanmıştır. Ders Kodu Ders Adı Şube Kodu Talep Durumu (Yalnızca Ekle-Bırak ve Çekilme Dönemi İçin)  Kredi CSE3003 OBJECT ORIENTED PROGRAMMING CSE3003 - A Ders ekleme başvurusu onaylandı 8.00000   Başarılar dileriz...",0
"Sayın HAKAN KÖSEOKUR,     Club Mavi Paket üyemiz olarak adınıza yapılan rezervasyon ve konaklama bedeli bilgileri aşağıda yer  almaktadır. 2015 sezonu için servis ve kdv tutarını bilginiz olması amacıyla iletiyoruz.  Rezervasyon kodu ve nüfus cüzdanınız ile tesise giriş yapabilirsiniz.     Şimdiden iyi tatiller dileriz.     Sentido Bellazure - Sertur A.Ş.  uye@sentidobellazure.com  Faks : 0252 393 60 26     Rezervasyon Detayları ve Konaklama Bilgileri ektedir.",0
"Sayın  Hakan Köseokur        Ekte yer alan iletişim formunu doldurarak tarafımıza iletebilirseniz bilgilerinizi güncelleyebiliriz.     Teşekkürler, iyi günler dileriz.     Sunset Mavi İletişim",0
"Hakan merhaba, ben görkem sistem analiz proje ortağın. konuları bu geceye kadar hocaya atmamız gerekiyor. Sen mi mail atarsın hocaya  benmi? eğer benim atmamı istiyorsan konunu 1kaç cümleyle açıklayıp bana mail atarsın. Bende gece olmadan benimkiyle birlikte hocaya yollarım.",0
"Sen hocayamı yolladın? Eğer yolladıysan benim konu atmama gerek kalmıyor? Çünkü zaten 3 konu yapın demişti, sen hepsini yapmışsın :)",0
"Teşekkürler kardeşim, gerçekten minnettarım.",0
"PARAGRAF EKTE WORDUN İÇİNDEDİR WORDUN HEPSİNİ ÇEVİRİRSİN. KONUSU KEMAL SUNALIN KORKUSUZ KORKAK FİLMİ GİBİ :)",0
"Sayın Yatırımcı,  Borsa İstanbul, TBAA - Melek Yatırımcılar Derneği ve Avrupa Melek Yatırımcı Ticaret Örgütü (EBAN) ile birlikte 17-18 Nisan 2015 tarihlerinde Türkiye'de ilk kez gerçekleştirilecek olan Avrupa Melek Yatırım Ticaret Örgütü (EBAN) Sertifika Programına ait davetiyemizi aşağıda arz ederiz.  Eğitime katılım ve kayıt için (0212) 298 23 47 no'lu telefon ve muge.ozkan@borsaistanbul.com e-posta adresinden Müge Özkan ile iletişime geçebilirsiniz.  Eğitim için son başvuru tarihi 31 Mart 2015'dir.  Saygılarımızla     Davetiye linki:  http://www.borsaistanbul.com/docs/default-source/duyuru-dosyalari/melek-yatirim-semineri-davetiye.pdf",0
"http://www.gliffy.com/go/publish/image/7680187/L.png",0
"Merhaba,   Crytek platformlarına bu e-mail adresiyle yaptığınız kayıt sayesinde size ulaştık.   Ülkemizde, CRYENGINE teknolojisine ilgi duyan veya bizzat üzerinde çalışma yapan geliştiricileri bir araya getirmek adına bir Facebook grubu oluşturduk. Bu Facebook grubunda, CRYENGINE ile ilgili hem dünyada hem de ülkemizdeki son gelişmeleri ve duyuruları bulabilecek ve paylaşımda bulunabileceksiniz.   CRYENGINE Developers Turkey Facebook Grubuna katılmak ve çevrenizdeki ilgili olabilecek kişileri davet etmek için aşağıdaki linki kullanabilirsiniz.  https://www.facebook.com/groups/cryenginedevtr/   Crytek Istanbul     2015 © Crytek GmbH. Her hakkı saklıdır. CRYTEK, CRYENGINE, WARFACE ve bahsi geçenlerin logoları AB, ABD ve sair bölgelerde CRYTEK'e ait marka veya tescilli markalardır. GFACE ve GFACE logosu AB, ABD ve sair bölgelerde, bir CRYTEK iştiraki olan GFACE GmbH'e ait marka veya tescilli markalardır. Sair tüm markalar kendi sahiplerine aittir.",0
"Sayın HAKAN KÖSEOKUR , 2014 Akademik yılı yaz dönemi için başvuru yaptığınız CSE2002 dersine basvurunuz kabul edilmiştir. Kesin kayıt tarihini ve gereken evraklar için kultur@iku.edu.tr  mail adresi aracılığıyla veya +902124984141 no lu telefondan bilgi alabilirsiniz.",0
"Arkadaşlar merhaba ben Görkem.  Proje ve raporlardaki eksikliklerimizi giderme ve birbirimize yardımcı olmak amacıyla bugün toplanalım diyorum.  Geçen hafta güzel bir çalışma olmuştu, aynısını bugün de yapabiliriz diye düşünüyorum. Konularımız aynı olmadığı için bu durum hocalar tarafından da reddedilmez.   Olumlu ya da olumsuz düşüncelerinizi en kısa sürede bildirirseniz sevinirim.  İyi günler",0
"Arkadaşlar merhaba,  Staj defterlerinizi sekreterlikteki dolabıma bırakıyorum.  Düzenlemeleri yapmak üzere gelip alabilirsiniz.     Ezgi Demircan Türeyen  İstanbul Kültür Üniversitesi  Bilgisayar Mühendisliği Bölümü  Tel: +90 212 4984719",0
"Merhaba Ebru Hocam,  Ben Presentation Skills dersi öğrenciniz 1101020010 numaralı öğrenciniz Bora SEFER. Ders ile ilgili vermiş olduğunuz Presentation Skills Project Date benim 24 Kasım 2015 Salı günüydü. Ancak bazı durumlarından bu tarihi Hakan KÖSEOKUR arkadaşım ile konuşarak onun ile yer değiştirme konusunda anlaştık. Bu yüzden dolayı bu konu hakkında size bilgi vermek istemiştim.   Hakan arkadaşım 24 Kasım 2015 Salı günü sunum yapacak olup bende onun tarihin de sunum yapacağımı belirtmek isterim.  Saygılarımla,  NOT: Benim ve Hakan'ın cep tel numaralarını da her ihtimale karşı sizin ile paylaşmak istiyorum. Bora SEFER: +90 507 970 1507 Hakan KÖSEOKUR: +90 537 229 7549  -- Bora SEFER İstanbul Kültür Üniversitesi IEEE Student Branch Mentor Tel: +90 507 970 1507 E-Posta: BoraSefer@gmail.com | www.ikuieee.org |",0
"Merhaba    Taraycı dördüncü sayfadan sonra sayfaları tarayamamış ben de  fotosunu çektim. Gayet  okunur  bir sorun olmaz.",0
"Rica ederim başarılar",0
"Merhaba Hakan, iyi günler. Bunu gönderdiğiniz için çok teşekkürler. Başlamadan önce tahmini ve ödeme koşullarını onaylamak için inceleyeceğiz ve bugün size geri döneceğiz. İyi günler ve umarım bu verimli bir iş ilişkisinin başlangıcı olacaktır. Saygılarımızla, Melencio",0
"Sayın HAKAN KÖSEOKUR,  ARDA USLU 20160113 tarihinden itibaren akademik danışmanınız olarak tayin edilmiştir. Bilgilerinize.",0
"Merhaba Hakan, Lütfen ekteki sözleşmeye bir göz atın ve imzalamadan önce herhangi bir tutarsızlık bulup bulamayacağınızı bildirin. Her şey yolundaysa, lütfen kayıt için bize imzalı bir kopya gönderin. Lütfen konsept sanat için% 50 ödemeyi finearts@polywickstudio.com'a (Paypal e-postası) gönderin ve yapıldıktan sonra bize bildirin, böylece tarafımızdan kontrol edebiliriz. Daha önce anlaştığımız gibi, hizmetlerimiz için fiyatlar şu şekildedir: • Concep Art: 300 $ • CryeEngine hazırlığı ile 3d modelleme: 1700 $ Sadece cevabınızı bekliyoruz. İyi geceler. Saygılarımızla, Melencio",0
"Merhaba Hakan, İşte Karakter kavramı ve modeli için tahmin. Konsept Sanatı: 40 saat x 20 = 800 $ Model ve Tekstüre: 96 saat x 20 $ = 1920 Arma + Kaplama + CE kurulumu (yalnızca temel çalışma ve animasyon + yalnızca 3. kişi kamera): 70 saat x 20 $ = 1400 $ TOPLAM: 4120 $ Lütfen dikkat edin yukarıdaki alıntı sadece bir tahmindir. Önerilen oyununuza ve karakterin nihai kalitesine bağlı olarak daha yüksek veya daha düşük olabilir. Herhangi bir sorunuz varsa lütfen bize bildirin. İyi hafta sonları. Çok teşekkürler. Saygılarımızla, Melencio",0
"Merhaba Hakan, iyi günler. Lütfen ilk top için konsept sanatına ilişkin ekli dosyaya bir göz atın ve ne düşündüğünüzü bize bildirin? Sanırım stratejiniz işe yarayabilir. Sizin için silah konseptlerini geliştirebilir ve 3B modelleri kendiniz yapabilirsiniz. Eğer her gün antrenman yaparsanız 4-6 ay yeterli olacaktır. :) Biz sadece görüşlerinizi bekliyoruz. Tam ödemeyi tamamladıktan sonra da lütfen bana bildirin. Çok teşekkürler / Saygılarımızla, Melencio",0
"Merhaba Hakan, Evet. Son ödeme için çok teşekkürler. Sizinle tekrar çalışmak için sabırsızlanıyoruz :) Saygılarımızla, Melencio",0
"Sayın HAKAN  KÖSEOKUR ,  22944 referans numarası ile Transkript isteğiniz alınmıştır. Belge hazırlama süresi ortalama 1 gündür. Başvuruların yoğun olduğu dönemlerde ortalama süre uzayabilir. Bilgilerinize sunarız.  Öğrenci İşleri Daire Başkanlığı  Bu e-posta belge talebinize istinaden otomatik olarak gönderilmiştir.",0
"Sayın HAKAN KÖSEOKUR , Aşağıda listenen dersleriniz 01.02.2016 15:05:48 itibariyle danışmanınız tarafından onaylanmıştır. Ders Kodu Ders Adı Şube Kodu Talep Durumu (Yalnızca Ekle-Bırak ve Çekilme Dönemi İçin)  Kredi CSE4014 DATA STRUCTURES AND ALGORITHMS I CSE4014-D  8.00000 CSE6032 COMPUTER NETWORKS CSE6032-A  7.00000 CSE6064 SOFTWARE ENGINEERING CSE6064-A  6.00000 MCB1008 NUMERICAL METHODS MCB1008-A  5.00000 CSE0420 EMBEDDED SYSTEMS CSE0420 - A  6.00000   Başarılar dileriz...",0
"Trello Fatma Patlar Akbulut sizi yönetim kuruluna ekledi: 23 Şubat 2016 11:31",0
"Değerli Müşterimiz,  E-mail’iniz için tesekkür ederiz. Talebinize 24 saat içerisinde cevap verilecektir.  Saygilarimizla, Müşteri Finansal Talepler Ekibi  DHL Express TR Tel:0212 4781225 Fax:0212 4781440",0
"Merhaba Hakan Bey     Ekibimize bilgi ilettik i onay verirlerse geri odeme yapacağız.  Gerı odeme için banka bilgilerinizi rica ederim.        İyi Çalışmalar     Gizem Tan",0
"Hakan bey merhaba,  2514008663  nolu awb gönderiniz için mükerrer ödeme yapılmıştır. 69,37 TL nin tarafınıza iadesi için banka bilgilerinizi göndermenizi rica ederim.  2016/003  16.03.2016  EV22016000004178  KK-EV22016000004178  -69,37        İyi çalışmalar dilerim.  Hakan Mutlu Finans Departmanı Gümrük Finans Görevlisi  DHL Express TR Bağlar Mah. Yalçın Koreş Cad. No:20 Yenibosna İstanbul Turkey Phone +90 (212) 478 11 00 Fax     +90 (212) 478 14 40 hakan.mutlu@dhl.com  www.dhl.com.tr    facebook.com/DHLExpressTurkey    twitter.com/DHLExpressTR",0
"Selam! Benim adım Dmitry Borodyansky, Pluralsight Ürün Tasarımcısıyım ve çevrimiçi öğrenim deneyiminizi geliştirmeye çalıştığımız için Digital Tutors müşterisi olarak yardımınızı istemek için yazıyorum. Desteklememiz gereken deneyimleri daha iyi anlamamıza ve tasarladığımız bazı özellikler hakkında görüşlerinizi almamıza yardımcı olmak için sizinle bir görüşme yapmak istiyorum. Bir web toplantısı ve ekran paylaşımı ile sadece 30-45 dakika sürecekti. Bu hafta veya gelecek hafta yardım etmek için biraz zamanınız olur mu? Herhangi bir sorunuz veya uygun olabilecek zamanlarla cevap vermekten çekinmeyin. Teşekkür ederim, Dmitry Borodyansky Ürün Tasarımcısı | PLURALSIGHT www.pluralsight.com mobile: +1 (619) 243-9604",0
"E-postanız için teşekkür ederim Hakan. Ne yazık ki, içerik bölümünde değilim, ancak önerilerinizi uygun kanala yönlendireceğim. Ben bir ürün tasarımcısıyım ve ekibim şu anda yeni bir not alma özelliği üzerinde çalışıyor ve bir prototip test etmek ve tasarım hakkında geri bildirimde bulunmak için bizimle buluşacak kullanıcıları arıyoruz. Bu da yardımcı olabileceğiniz bir şey mi? Teşekkürler Dmitry",0
"http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5341573 - Implementation of Code Generator kısmına benzer olarak modelin anlatımı     http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=855209     http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=991459  ***Design of Code Generator for UML CASE tool kısmı baz alınıp usecase ve class diagramdan otomatik kod üretimi     http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7323153 literatur ve introduction",0
"Selam Begüm,     Ben senin gönderdiklerini düzenlemeye çalışacağım sana Introduction eklenmek üzere (sonJ) makalelleri gönderiyorum birazda sportif faaaliyetlerle ilgili tahmin yazalım. Senden ricam yazarken yazılan metnin etkisinde kalmaman için önce yazacağın şeyi türkçeye çevirmen böylelikle referans aldığın makaleden daha az etkilenirsin. Abstractlarını okuman yeterli  aşağıda yazdığın şeyin içinde aşağı yukarı bulunması gereken şablonu yazdım ek olarak featurelar vs.de yazılabilir ama en azından aşağıda yazanları kapsamalı.     ÖRNEK ŞABLON:  ABC konusunda yapılan[ref1] / XYZ grubu-kişisinin yaptığı çalışmada Bla blanın tahmini/gruplaması/sınıflandırılması XXX modeli/algoritması/.. kullanılarak gerçeklenmiştir. Çalışmaya göre/... üzerinde yapılan çalışmaya göre .... tahmini %... doğrulukla tahmin edilmiştir.   ..., ... , ve ... algoritmaları ile 10000 adet verinin kullanıldığı çalışmada en iyi sonucu/en az hata ... algoritması/modeli/.. vermiştir...     Görüşmek üzere,  Fatma",0
"Merhaba Arkadaşlar,  Aşağıda bir makale özeti örneği verdim(ektede makalenin aslı bulunuyor). Sizin yazdığınız mevcut makelenin belli kısımlarının kopyalanmış hali bu sebeple yazacağımız makaleye koyamayız.  Ayrica yazacagimiz makalenin indexini cikarmaya calistim biraz oynamalar yapabiliriz ama asagi yukari bu sekilde olacak. Sizden istedigim yazdiginiz ozetleri asagida benim yazdigim forma benzetmeye calismaniz. Yani tamamen sizin makaleden neyi anlattiginizi yansitmali ve referansida asagidaki gibi verilmeli.  Bunlarin haricinde Kaan senin yazdigin abstract ve modele ait detaylar varsa onlarida gonderin bir bakayim. (herkes yazdiklarini en gec yarına kadar gonderirse bakarım cumadan sonra çok vaktim olmuyor)  Begum senin gönderdiğin mail junka dusmus yeni gordum sanırım subject koymadıgın icin.  Makalelere okul dısından erisim için http://www.iku.edu.tr/5/2290/elektronik-kaynaklar.html linkini kullanabilirsiniz. Burada hangi kaynaktan arama yapacaksanız onun linkine tıklayıp mail ve sifrenizi girmeniz yeterli.  Eger tamamlayabilirsek aşağıdaki konferansa gonderebiliriz.  http://www.eann.org.uk/eann2016/timeline.php     Sizin yazdığınız: ARTIFICAL INTELLIGENCE IN SPORTS PREDICTION  This research was written by Alan McCabe who works in MAIT Technologies and Jarrod Trevathan who works in School of Mathematics, Physics and Information Technology James Cook University. These method used for prediction of sporting outcomes. Used tecnic is the neural networks which are used to learn the relationship between inputs and outputs upon presentation of examples. The one of the most popular neural networks type is Multi-layer perceptron method and it attempt to capture the quality of various sporting teams.  The best-case result for a single season reported in purely NN systems was a 58% success, which occurred in the Australian National Rugby League. Regular (human) experts typically have success rates of somewhere between 60% and 65% for NRL, AFL and Super Rugby. In the EPL, human experts successfully predict somewhere between 50% and 55% of matches. For multi-layer perceptrons, the outside influences not included in the feature set.     Olması Gereken: ARTIFICAL INTELLIGENCE IN SPORTS PREDICTION  McCabe and Trevathan [1] extends their reseach in prediction of sporting outcomes with using multi-layer perceptron model. Features like points-for, points-against, overall performance, home performance and away performance, performance in previous game, performance in previous n games, team ranking, points-for in previous n games, points-against in previous n games, location player and  availability values are extracted from matches to be used in training the system as model features. Best results are obtained with Australian National Rugby League with 58% success rate. This result is capable to compete with human experts of this domain that have have success rates between 60% and 65% for NRL, AFL and Super Rugby. For variant leagues like EPL, this prediction rate can go down to 50%.     References  [1] McCabe, Alan, and Jarrod Trevathan. Artificial intelligence in sports prediction. Information Technology: New Generations, 2008. ITNG 2008. Fifth International Conference on. IEEE, 2008.        Görüşmek üzere,  Fatma",0
"Merhaba,   2016 Yaz Stajınız  05.09.2016 tarihi itibari ile sona ermektedir.  Çıkış işlemleri ve kart teslimleri için 5 Eylül Pazartesi tarihinde saat 15:00-16:00 arasında Personel Koordinatörlüğü’ne gitmenizi önemle rica ederim. Kartlanızı teslim etmeden önce benim yanıma uğrarsanız sertifikanızı teslim ediyor olacağım.  Ayrıca ekli formu doldurup email olarak bana iletmenizi rica ederim.    Okullarınız bittikten sonra güzel bir çalışma hayatı dilerim.    Saygılarımla,  Gökçe BAŞTI  İnsan Kaynakları    TAV BİLİŞİM HİZMETLERİ A.Ş.  İstanbul Atatürk Havalimanı Dış Hatlar Terminali  (Gidiş Katı) 34149 Yeşilköy / İstanbul  +90 212 463 30 00 D: 2470  www.tavit.aero",0
"Sayın HAKAN KÖSEOKUR , Aşağıda listenen dersleriniz 06.09.2016 15:35:48 itibariyle danışmanınız tarafından onaylanmıştır. Ders Kodu Ders Adı Şube Kodu Talep Durumu (Yalnızca Ekle-Bırak ve Çekilme Dönemi İçin)  Kredi CSE7092 INTERNSHIP II CSE7092  2.00000 CSE7093 ENGINEERING ECONOMICS CSE7093  2.00000 CSE0463 SOFTWARE QUALITY AND TESTING CSE0463 - A  6.00000 IE0607 *1 INDUSTRIAL APPLICATIONS OF NANOTECHNOLOG IE0607 *-A  6.00000   Başarılar dileriz...",0
"Sayın HAKAN KÖSEOKUR , Aşağıda listenen dersleriniz 06.09.2016 15:39:12 itibariyle danışmanınız tarafından onaylanmıştır. Ders Kodu Ders Adı Şube Kodu Talep Durumu (Yalnızca Ekle-Bırak ve Çekilme Dönemi İçin)  Kredi CSE0406 MOBILE PROGRAMMING CSE0406-B  6.00000   Başarılar dileriz...",0
"Merhaba Hakan, Kulağa ilginç geliyor. Bana bundan biraz daha bahsedebilir misiniz? Bir stüdyonun parçası mısınız, yoksa bu özel bir proje mi? - Henrik",0
"Merhaba Hakan, konuşmaktan mutluluk duyarım. Öncelikle bazı sorularım var: 1: Oyun üzerinde çalışan başka 3B sanatçı olacak mı? 2: Bu konuda deneyimli insanları kullanmayı planlıyor musunuz (programcılar, animatörler, konsept sanatçılar)? 3: Sizin için çalışan bir 3B Sanatçı olarak, çevre sanatını ve karakter sanatçılarını - ve aynı zamanda animatörleri her birinin kendi alanını yapıyor mu? 4: Uzaktan çalışma olduğunu varsayıyorum (yani bir stüdyoda olmak zorunda değilim)? 5: Oyun geliştirme konusunda deneyiminiz var mı? 6: Bu bir soru değil: Half Life'ı da çok sevdim. Harika bir oyun / deneyimdi ve ana hikayeyi bitirmek için Valve'dan çok garip bir seçim buldum. Aslında, şu anda portföyüm için bir silah (tesadüfen) üzerinde çalışıyorum - bir AUG A3, kapsamı ile. İşim bittiğinde fotogerçekçiliğe yakın olmalı :) Teşekkürler Henrik",0
